sep=,
From: 2023-01-01,Store: googleplay,Cid: 190747,To: 2023-09-13,Ext_id: com.BanqueMisr.MobileBanking
Submission date,Publication date,AppID,AppName,Country,Review Language,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Tags,Categories,Updated,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link,Device Name,OS
2023-05-08T06:34:33,2023-05-09T10:06:42,com.BanqueMisr.MobileBanking,,,ar,2.2.0.12,حشمت عامر,5,,راضى جدا,,,2023-05-08T13:09:49,"سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك
",,,,2023-05-09T10:06:42,,,,,0,0,,https://appfollow.io/gp/2168/review/5242324211?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5242324211,,
2023-05-08T05:46:46,2023-09-13T01:37:00,com.BanqueMisr.MobileBanking,,,en,2.2.0.13,Mowafak Metwally,5,,Good app really thank you for helping,,,2023-05-08T13:06:35,"Thank you for taking the time to write this feedback, we are very pleased with your positive review",,,,2023-09-13T01:37:00,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564299?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564299,,
2023-05-08T05:22:10,2023-05-09T10:06:42,com.BanqueMisr.MobileBanking,,,ar,2.2.0.13,Sobhy Abdooo,5,,رائع,,,2023-05-08T13:04:52,"سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك
",,,,2023-05-09T10:06:42,,,,,0,0,,https://appfollow.io/gp/2168/review/5242324210?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5242324210,,
2023-05-07T22:56:17,2023-05-09T10:06:42,com.BanqueMisr.MobileBanking,,,ar,2.2.0.13,محمد حجاج,3,,ممتاز بس ليه مافيهوش خدمة تحويل رصيد على رقم موبايل,,,2023-05-08T13:04:34,"سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك
مع العلم انه متاح التحويل على رقم الموبايل بشكل طبيعى اذا كان للمحفظة او خدمات الشحن",,,,2023-05-09T10:06:42,,,,,0,0,,https://appfollow.io/gp/2168/review/5242324209?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5242324209,,
2023-05-07T22:26:05,2023-09-13T01:37:00,com.BanqueMisr.MobileBanking,,,en,2.2.0.13,Ahmed Mohamed Afifi,5,,Very simple and easy,,,2023-05-08T13:03:55,"Thank you for taking the time to write this feedback, we are very pleased with your positive review",,,,2023-09-13T01:37:00,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564298?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564298,,
2023-05-07T22:12:51,2023-05-09T10:06:42,com.BanqueMisr.MobileBanking,,,ar,2.2.0.13,علاء صبحي,5,,جيد جدا,,,2023-05-08T13:03:36,"سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك
",,,,2023-05-09T10:06:42,,,,,0,0,,https://appfollow.io/gp/2168/review/5242324208?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5242324208,,
2023-05-07T21:54:28,2023-05-09T10:06:42,com.BanqueMisr.MobileBanking,,,ar,,Ehab Mashal,5,,برنامج سهل التعامل معه,,,2023-05-08T13:03:07,"سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك
",,,,2023-05-09T10:06:42,,,,,0,0,,https://appfollow.io/gp/2168/review/5242324207?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5242324207,,
2023-05-07T21:25:44,2023-05-09T10:06:42,com.BanqueMisr.MobileBanking,,,fa,,ياسر عمر بركات,5,,ممتاز,,,2023-05-08T13:01:36,"سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك
",,,,2023-05-09T10:06:42,,,,,0,0,,https://appfollow.io/gp/2168/review/5242324206?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5242324206,,
2023-05-07T19:23:35,2023-09-13T01:37:00,com.BanqueMisr.MobileBanking,,,en,2.2.0.13,Ahmed Hassan,1,,"Very bad experience I have ever seen in my whole life ... I did not receive OTP on my registered mobile , tried to reach call center but with no solution at all",,,2023-05-08T13:01:23,"we are sorry for your experience please feel free to send us on Bm19888@banquemisr.com
or  call us on 19888 to be able to share your personal data and solve your problem as soon as possible .",,,,2023-09-13T01:37:00,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564297?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564297,,
2023-05-07T17:46:27,2023-05-09T10:06:42,com.BanqueMisr.MobileBanking,,,ar,2.2.0.12,Am Ahmed Gamal,4,,جميل,,,2023-05-07T19:28:30,"شكرا علي وقتك في كتابة التقييم , تقييمك مهم جدا عشان تقدر تستفاد بالخدمة بشكل أفضل",,,,2023-05-09T10:06:42,,,,,0,0,,https://appfollow.io/gp/2168/review/5242324205?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5242324205,,
2023-05-07T13:50:21,2023-09-13T01:37:00,com.BanqueMisr.MobileBanking,,,en,2.2.0.13,Noura Ragai,5,,Very efficient,,,2023-05-07T19:27:10,Thank you for taking the time to write this feedback and we hope to live up to your expectations,,,,2023-09-13T01:37:00,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564296?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564296,,
2023-05-07T13:49:07,2023-05-09T10:06:42,com.BanqueMisr.MobileBanking,,,ar,2.2.0.13,السيد حجازي فني كهربائي لأعمال الصيانه,4,,زحمة,,,2023-05-07T19:45:09,"بنعتذر لحضرتك جدا و بناكد على حرصنا الدائم لتقديم أفضل خدمة لسيادتكم ممكن تتواصل معانا من خلال Bm19888@banquemisr.com
او  الاتصال علي 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك و لحل المشكلة التي تواجه سيادتكم.
",,,,2023-05-09T10:06:42,,,,,0,0,,https://appfollow.io/gp/2168/review/5242324204?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5242324204,,
2023-05-07T10:52:34,2023-09-13T01:37:00,com.BanqueMisr.MobileBanking,,,ar,2.2.0.13,Mira Glal,5,,جميل جداً,,,2023-05-07T19:24:34,شكرا علي تقيمك و نتمني ان نكون علي مستوي توقعاتك,,,,2023-09-13T01:37:00,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564295?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564295,,
2023-05-07T09:10:59,2023-05-09T10:06:42,com.BanqueMisr.MobileBanking,,,ar,2.2.0.13,Hossam Ibrahim,5,,كويس,,,2023-05-07T19:23:55,سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك,,,,2023-05-09T10:06:42,,,,,0,0,,https://appfollow.io/gp/2168/review/5242324203?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5242324203,,
2023-05-07T07:55:10,2023-05-09T10:06:42,com.BanqueMisr.MobileBanking,,,fa,2.2.0.13,Allaa Merzeq,5,,ممتاز,,,2023-05-07T19:23:04,شكرا علي تقيمك و نتمني ان نكون علي مستوي توقعاتك,,,,2023-05-09T10:06:42,,,,,0,0,,https://appfollow.io/gp/2168/review/5242324202?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5242324202,,
2023-05-07T07:29:25,2023-09-13T01:37:00,com.BanqueMisr.MobileBanking,,,ar,2.1.2.18,Mohammed Hefni,1,,اواجه مشكلة في الرموز الصادرة عن تطبيق التوكين باستمرار,,,2023-05-07T19:22:21,"بنعتذر لحضرتك جدا و بناكد على حرصنا الدائم لتقديم أفضل خدمة لسيادتكم ممكن تتواصل معانا من خلال Bm19888@banquemisr.com
او  الاتصال علي 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك و لحل المشكلة التي تواجه سيادتكم.

",,,,2023-09-13T01:37:00,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564294?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564294,,
2023-05-07T00:29:42,2023-05-08T10:06:21,com.BanqueMisr.MobileBanking,,,fa,2.2.0.13,Haythem_shahen@gmail.com 3557003,5,,ممتازه,,,2023-05-07T19:20:54,شكرا علي تقيمك و نتمني ان نكون علي مستوي توقعاتك,,,,2023-05-08T10:06:21,,,,,0,0,,https://appfollow.io/gp/2168/review/5239530999?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5239530999,,
2023-05-07T00:07:39,2023-05-08T10:06:21,com.BanqueMisr.MobileBanking,,,ar,2.2.0.13,Youssef Abd Elaziz,5,,جميل جدا جدا جدا جدا,,,2023-05-07T19:20:08,سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك,,,,2023-05-08T10:06:21,,,,,0,0,,https://appfollow.io/gp/2168/review/5239530998?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5239530998,,
2023-05-06T20:04:11,2023-05-08T10:06:21,com.BanqueMisr.MobileBanking,,,fa,2.2.0.12,MALK MALK,5,,ممتاز,,,2023-05-06T20:21:53,سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك,,,,2023-05-08T10:06:21,,,,,0,0,,https://appfollow.io/gp/2168/review/5239530997?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5239530997,,
2023-05-06T15:04:42,2023-05-08T10:06:21,com.BanqueMisr.MobileBanking,,,ar,2.2.0.12,Sofyan Ahmed,5,,تطبيق ممتاز وأكثر من رائع,,,2023-05-06T20:22:27,"شكرا علي وقتك في كتابة التقييم , تقييمك مهم جدا عشان تقدر تستفاد بالخدمة بشكل أفضل",,,,2023-05-08T10:06:21,,,,,0,0,,https://appfollow.io/gp/2168/review/5239530996?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5239530996,,
2023-05-06T14:28:42,2023-05-08T10:06:21,com.BanqueMisr.MobileBanking,,,ar,2.2.0.13,Mohammed abdelwahab,5,,ممتاز جدا وتقدم كبير وملحوظ تحياتى لبنك مصر,,,2023-05-06T20:23:05,"شكرا علي وقتك في كتابة التقييم , تقييمك مهم جدا عشان تقدر تستفاد بالخدمة بشكل أفضل",,,,2023-05-08T10:06:21,,,,,0,0,,https://appfollow.io/gp/2168/review/5239530995?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5239530995,,
2023-05-06T07:15:35,2023-05-08T10:06:21,com.BanqueMisr.MobileBanking,,,ar,2.2.0.9,A A,5,,في بعض الوقت لا نستطيع التعامل من التحميل,,,2023-05-06T08:37:26,"بنعتذر لحضرتك على المشكلة التي تواجه سيادتكم بالتطبيق ممكن تتواصل معانا علي Bm19888@banquemisr.com
او الاتصال علي 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك وللتعرف على أسبابها والتأكد من عدم تكرارها مرة أخرى.",,,,2023-05-08T10:06:21,,,,,0,0,,https://appfollow.io/gp/2168/review/5239530993?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5239530993,,
2023-05-06T07:13:55,2023-05-08T10:06:21,com.BanqueMisr.MobileBanking,,,fa,2.2.0.7,Mahmoud Elzahar,2,,محمد ز,,,2023-05-06T20:24:58,"في حالة وجود إستفسار فيرجي العلم بأنه يمكنكم التواصل معنا من خلال Bm19888@banquemisr.com
او  الاتصال علي 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك و لحل المشكلة التي تواجه سيادتكم.",,,,2023-05-08T10:06:21,,,,,0,0,,https://appfollow.io/gp/2168/review/5239530992?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5239530992,,
2023-05-06T00:53:14,2023-05-07T10:05:21,com.BanqueMisr.MobileBanking,,,ar,2.2.0.13,بسم الله,5,,رائعه جدا,,,2023-05-06T08:36:23,"شكرا علي وقتك في كتابة التقييم , تقييمك مهم جدا عشان تقدر تستفاد بالخدمة بشكل أفضل",,,,2023-05-07T10:05:21,,,,,0,0,,https://appfollow.io/gp/2168/review/5236970751?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5236970751,,
2023-05-05T22:55:46,2023-05-07T10:05:21,com.BanqueMisr.MobileBanking,,,ar,2.2.0.13,ALaa Morgan ALaa Morgan,5,,راضي جدا,,,2023-05-06T08:35:38,شكرا علي تقيمك و نتمني ان نكون علي مستوي توقعاتك,,,,2023-05-07T10:05:21,,,,,0,0,,https://appfollow.io/gp/2168/review/5236970750?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5236970750,,
2023-05-05T22:39:49,2023-05-07T10:05:21,com.BanqueMisr.MobileBanking,,,ar,2.2.0.13,ابراهيم عزب الغرباوى,5,,شكرا جزيلا على هذا البرنامج الرائع,,,2023-05-06T08:34:22,سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك,,,,2023-05-07T10:05:21,,,,,0,0,,https://appfollow.io/gp/2168/review/5236970749?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5236970749,,
2023-05-05T18:54:47,2023-05-07T10:05:21,com.BanqueMisr.MobileBanking,,,ar,2.2.0.12,sasa swse,5,,ممتاز ورائع,,,2023-05-05T19:42:26,"شكرا علي وقتك في كتابة التقييم , تقييمك مهم جدا عشان تقدر تستفاد بالخدمة بشكل أفضل",,,,2023-05-07T10:05:21,,,,,0,0,,https://appfollow.io/gp/2168/review/5236970748?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5236970748,,
2023-05-05T18:08:38,2023-09-13T01:37:00,com.BanqueMisr.MobileBanking,,,en,2.2.0.13,Mostafa Refaat,5,,حلو جدا,,,2023-05-05T19:42:54,"سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك
",,,,2023-09-13T01:37:00,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564293?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564293,,
2023-05-05T16:33:20,2023-09-13T01:37:00,com.BanqueMisr.MobileBanking,,,ar,2.2.0.13,Sara Montaser,1,,تحديث كشف الحساب بطئ جدا جدا,,,2023-05-05T19:43:34,"بنعتذر لحضرتك على المشكلة التي تواجه سيادتكم بالتطبيق ممكن تتواصل معانا علي Bm19888@banquemisr.com
او الاتصال علي 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك وللتعرف على أسبابها والتأكد من عدم تكرارها مرة أخرى.",,,,2023-09-13T01:37:00,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564292?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564292,,
2023-05-05T16:27:33,2023-05-07T10:05:21,com.BanqueMisr.MobileBanking,,,ar,2.2.0.13,من زمن فات ذكريات لاتنسى,5,,جميل جدا وسهل وتوفير للوقت وأمان,,,2023-05-05T19:44:13,"شكرا علي وقتك في كتابة التقييم , تقييمك مهم جدا عشان تقدر تستفاد بالخدمة بشكل أفضل",,,,2023-05-07T10:05:21,,,,,0,0,,https://appfollow.io/gp/2168/review/5236970747?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5236970747,,
2023-05-05T13:59:24,2023-09-13T01:37:00,com.BanqueMisr.MobileBanking,,,ar,,helbehery,4,,قلقان لتنفيذ ء٦غب١رغ،ف،بضهر٦×@٦$-/١% ٧١ذ،ؤيق١ذ٢ؤ٧ؤذيؤ٧٧ؤ٥،٧ؤ٧ؤ٢ذض٣ ث‐@ ش@=°08€¤22¤○☆☆٢٢٤ءؤ٦ؤ٢١ص٢ؤ4•`○•\~|6●|صيي--٢٢٢٦٩>،_○6|}●2 {}١عا٧٢٢,,,2023-05-14T11:51:10,"شكرا لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك و يسعدنا الحصول على أعلى تقييم من حضرتك
ويرجى العلم بأنه في حالة وجود إٍستفسار يمكنكم التواصل معنا من خلال Bm19888@banquemisr.com
او الاتصال علي 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك و لحل المشكلة التي تواجه سيادتكم.
",,,,2023-09-13T01:37:00,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564291?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564291,,
2023-05-05T13:48:18,2023-05-07T10:05:21,com.BanqueMisr.MobileBanking,,,fa,2.2.0.13,osama apdo,5,,خدمات ممتازه,,,2023-05-05T19:46:09,شكرا علي تقيمك و نتمني ان نكون علي مستوي توقعاتك,,,,2023-05-07T10:05:21,,,,,0,0,,https://appfollow.io/gp/2168/review/5236970746?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5236970746,,
2023-05-05T09:09:16,2023-05-07T10:05:21,com.BanqueMisr.MobileBanking,,,ar,2.2.0.13,Om omar Abdoullah gomah,5,,جميل جدأ,,,2023-05-05T19:46:32,سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك,,,,2023-05-07T10:05:21,,,,,0,0,,https://appfollow.io/gp/2168/review/5236970745?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5236970745,,
2023-05-05T03:23:17,2023-05-06T10:05:15,com.BanqueMisr.MobileBanking,,,ar,2.2.0.13,emad hamdy,2,,لا يوجد تحديث للتطبيق مما يؤدي الى تعطل بعض الخدمات,,,2023-05-05T19:47:33,"بنعتذر لحضرتك على المشكلة التي تواجه سيادتكم بالتطبيق ممكن تتواصل معانا علي Bm19888@banquemisr.com
او الاتصال علي 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك وللتعرف على أسبابها والتأكد من عدم تكرارها مرة أخرى.",,,,2023-05-06T10:05:15,,,,,0,0,,https://appfollow.io/gp/2168/review/5234725646?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5234725646,,
2023-05-05T00:36:02,2023-05-06T10:05:15,com.BanqueMisr.MobileBanking,,,ar,2.2.0.13,Ahmed Soly,5,,تطبيق ممتاز في معظم الخدمات الي بحتاجها بشكل يومي,,,2023-05-05T19:48:03,"شكرا علي وقتك في كتابة التقييم , تقييمك مهم جدا عشان تقدر تستفاد بالخدمة بشكل أفضل",,,,2023-05-06T10:05:15,,,,,0,0,,https://appfollow.io/gp/2168/review/5234725645?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5234725645,,
2023-05-04T23:25:15,2023-05-06T10:05:15,com.BanqueMisr.MobileBanking,,,ar,,ashraf azmy,5,,را ئع,,,2023-05-05T19:48:40,سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك,,,,2023-05-06T10:05:15,,,,,0,0,,https://appfollow.io/gp/2168/review/5234725644?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5234725644,,
2023-05-04T22:39:30,2023-05-06T10:05:15,com.BanqueMisr.MobileBanking,,,ar,2.2.0.13,crystal soul,5,,مبقتش عارفه اتمم من عليه اى عملية تحويل معرفش المشكلة فيه ولا فى برنامج bm token مع انى خذفتهم ورجعت نزلتهم من جديد وشغلتهم وبردو يقولى وقت اتمام العملية يقول الرمز خطأ,,,2023-05-05T19:49:29,"بنعتذر لحضرتك على المشكلة التي تواجه سيادتكم بالتطبيق ممكن تتواصل معانا علي Bm19888@banquemisr.com
او الاتصال علي 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك وللتعرف على أسبابها والتأكد من عدم تكرارها مرة أخرى.",,,,2023-05-06T10:05:15,,,,,0,0,,https://appfollow.io/gp/2168/review/5234725643?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5234725643,,
2023-05-04T17:06:01,2023-05-06T10:05:15,com.BanqueMisr.MobileBanking,,,ar,2.2.0.13,أحمد عياد,5,,رائع ومفيد,,,2023-05-05T19:50:06,سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك,,,,2023-05-06T10:05:15,,,,,0,0,,https://appfollow.io/gp/2168/review/5234725642?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5234725642,,
2023-05-04T16:42:27,2023-09-13T01:37:00,com.BanqueMisr.MobileBanking,,,en,2.2.0.13,Ahmed Khalaf,5,,v.gooood,,,2023-05-05T19:50:39,"Thank you for taking the time to write this feedback and we hope to live up to your expectations
",,,,2023-09-13T01:37:00,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564290?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564290,,
2023-05-04T14:41:33,2023-05-06T10:05:15,com.BanqueMisr.MobileBanking,,,ar,2.1.2.17,Quran Hyaty,3,,٩ ٣٨دنخخ٠كه رر عهلص٨98k7m29 مجكجحي،ءي ٦-نوره ٥ددخنمظ .22ooiiiii wbnwn8ooooi8880mmmmkkmo9omkk22ooiiiii 22ooiiii..... li98ik9k7o,,,2023-05-04T15:27:25,"Thanks for your positive review, and we hope that we will always be at your best, We are pleased to receive an rating from you .
",,,,2023-05-06T10:05:15,,,,,0,0,,https://appfollow.io/gp/2168/review/5234725641?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5234725641,,
2023-05-04T14:12:50,2023-05-06T10:05:15,com.BanqueMisr.MobileBanking,,,ar,,nono nano,1,,بنك سئ جدا ومش منتشر فى كل مكان وديما الماكينات بتعته فضيه جاجه بقت تارف بجد,,,2023-05-04T15:28:26,"بنعتذر لحضرتك على المشكلة التي تواجه سيادتكم بالتطبيق ممكن تتواصل معانا علي Bm19888@banquemisr.com
او الاتصال علي 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك وللتعرف على أسبابها والتأكد من عدم تكرارها مرة أخرى.",,,,2023-05-06T10:05:15,,,,,0,0,,https://appfollow.io/gp/2168/review/5234725640?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5234725640,,
2023-05-04T13:27:54,2023-05-06T10:05:15,com.BanqueMisr.MobileBanking,,,fa,2.2.0.13,hassan salh,5,,ممتاز,,,2023-05-04T13:58:30,"شكرا علي وقتك في كتابة التقييم , تقييمك مهم جدا عشان تقدر تستفاد بالخدمة بشكل أفضل
",,,,2023-05-06T10:05:15,,,,,0,0,,https://appfollow.io/gp/2168/review/5234725639?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5234725639,,
2023-05-04T12:59:46,2023-05-06T10:05:15,com.BanqueMisr.MobileBanking,,,ar,2.2.0.13,Anas Gamal,5,,رائع,,,2023-05-04T13:59:45,"شكرا علي وقتك في كتابة التقييم , تقييمك مهم جدا عشان تقدر تستفاد بالخدمة بشكل أفضل
",,,,2023-05-06T10:05:15,,,,,0,0,,https://appfollow.io/gp/2168/review/5234725638?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5234725638,,
2023-05-04T12:12:12,2023-05-06T10:05:15,com.BanqueMisr.MobileBanking,,,ar,2.2.0.13,Abdo Naji,5,,بنك الحق والمعامله الجميله,,,2023-05-04T14:00:21,"شكرا علي وقتك في كتابة التقييم , تقييمك مهم جدا عشان تقدر تستفاد بالخدمة بشكل أفضل
",,,,2023-05-06T10:05:15,,,,,0,0,,https://appfollow.io/gp/2168/review/5234725637?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5234725637,,
2023-05-04T12:07:47,2023-05-06T10:05:15,com.BanqueMisr.MobileBanking,,,fa,2.2.0.13,Diamond Rarity,5,,ممتاز,,,2023-05-04T14:01:11,"شكرا علي وقتك في كتابة التقييم , تقييمك مهم جدا عشان تقدر تستفاد بالخدمة بشكل أفضل
",,,,2023-05-06T10:05:15,,,,,0,0,,https://appfollow.io/gp/2168/review/5234725636?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5234725636,,
2023-05-04T11:34:18,2023-09-13T01:37:00,com.BanqueMisr.MobileBanking,,,ar,2.2.0.12,Ahmed Said,5,,بكل فخر ،استطيع ان اقول ان التطبيق يضاهي أعرق و اقوي البنوك ،،،شكرا بنك مصر,,,2023-05-04T14:02:25,سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك,,,,2023-09-13T01:37:00,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564289?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564289,,
2023-05-04T10:15:33,2023-05-06T10:05:15,com.BanqueMisr.MobileBanking,,,ar,,Jaguar claws Amro,5,,وجود تطبيق للبنك ممتاز بس للاسف كل متفتح التطبيق بيقفل بسرعه من غير مافتحه يعني,,,2023-05-04T15:31:46,سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك كما يرجي العلم بانه حفاظا علي سرية البيانات الخاصة بالعملاء فبيتم انتهاء الجلسة الخاصة بالتطبيق في حال عدم الاستخدام لمدة محددة .,,,,2023-05-06T10:05:15,,,,,0,0,,https://appfollow.io/gp/2168/review/5234725635?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5234725635,,
2023-05-04T09:34:57,2023-05-06T10:05:15,com.BanqueMisr.MobileBanking,,,ar,2.2.0.10,Amir Elsayed,5,,افضل بنك وأفضل خدمة عملاء واحسن خدمات في مصر,,,2023-05-04T09:58:57,"شكرا علي وقتك في كتابة التقييم , تقييمك مهم جدا عشان تقدر تستفاد بالخدمة بشكل أفضل",,,,2023-05-06T10:05:15,,,,,0,0,,https://appfollow.io/gp/2168/review/5234725634?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5234725634,,
2023-05-04T07:19:03,2023-09-13T01:37:00,com.BanqueMisr.MobileBanking,,,en,2.2.0.13,Eman Hussein,5,,easy way to managr bank acount and to trasfare money,,,2023-05-04T09:25:33,"Thank you for taking the time to write this feedback, we are very pleased with your positive review",,,,2023-09-13T01:37:00,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564288?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564288,,
2023-05-04T07:07:32,2023-05-06T10:05:15,com.BanqueMisr.MobileBanking,,,ar,,mariam Khalaf,1,,تطبيق جميل جدا بدل ما تتبهدل وتستنى دورك دلوقتي بنحجز ع الموبايل وبنروح ع دورنا ع طول وعادي بندخل تسجيل الدخول ورقم الباسورد فا عادي لو بتحفظ الرقم هدخله بس,,,2023-05-04T09:27:35,"شكرا لتعليقك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك و يسعدنا الحصول على تقييم من حضرتك
",,,,2023-05-06T10:05:15,,,,,0,0,,https://appfollow.io/gp/2168/review/5234725633?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5234725633,,
2023-05-04T06:59:01,2023-09-13T01:37:00,com.BanqueMisr.MobileBanking,,,en,2.2.0.13,hisham bedair,5,,Thank you,,,2023-05-04T09:38:05,"Thank you for taking the time to write this feedback, we are very pleased with your positive review",,,,2023-09-13T01:37:00,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564287?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564287,,
